equipment_type,hours_used,kilometers_covered,fuel_consumed,operating_temperature_avg,load_factor,terrain_type,idle_time_hours,error_count,cumulative_hours,cumulative_km,days_since_last_maintenance,maintenance_needed
tractor,16.976651191898394,69.19597670622146,90.85488949213853,72.25401232740778,70.00952062866907,hilly,4.889235436640284,1,1587.5595055483232,4582.820144480772,100.01622706117881,1
harvester,49.52937907040369,304.87403080001025,70.27832495719923,78.29185599818082,59.977920464984535,hilly,1.0383732417955334,1,1215.958998439829,5023.361332993348,49.160138859406935,0
tractor,15.875591706822771,196.19830528686498,121.63722164775174,89.26301910513334,40.46796105686339,flat,2.1851203804933643,1,692.0169848511769,2763.116788948038,128.30608177139004,1
planter,28.70443269909105,339.0499605092902,26.656592320580604,64.50922128518116,34.81306793204113,mixed,4.85496074261907,2,154.16375402752197,754.1974372795207,177.0452838381597,1
other,19.42265271531821,181.93563514659073,57.850334767371635,87.02069279461,47.74718834083619,hilly,1.6336184157229916,1,450.3115951587899,2724.959717843072,66.39572818631538,1
other,42.23044212522088,83.37980888641351,129.04323334138775,69.66551792309511,65.34227349691903,rough,1.623123619892222,1,765.3423019449742,1990.451033594579,4.15663440037,0
other,34.142164761222006,361.4616085549468,73.02657563686603,91.0133290635685,40.05182929825659,mixed,2.4862715797423576,0,882.8150832758179,4079.8175831530007,135.0724417104776,0
harvester,8.028899976824658,303.86022273271755,80.97901585398176,69.52742822398248,63.374263542017424,hilly,3.1344783990535854,0,820.2799425517862,2816.5358290045265,36.08922710492787,1
harvester,16.21930129340433,277.05412909590314,27.62562951869818,94.32986793825967,45.03671915478793,hilly,4.0279212457181375,1,1399.9970205343445,5167.7462175528735,84.66647954608621,0
planter,13.45123925761925,222.08704335869356,42.86326136983334,94.16898556682818,73.2630150960938,rough,4.856981334947491,0,1019.9791918166936,5219.725383872832,70.41997488175284,0
other,20.74114796210973,199.92885496003305,119.96541723806688,69.01314905315101,43.02791567630591,rough,0.7881711585840889,0,812.7591376729532,3659.407079237526,71.2317169261992,0
planter,14.14204196854956,74.39799668262987,56.112008550221965,83.15955663994761,66.14175258044318,mixed,3.5806753157678477,2,627.4490547132643,893.9046299765664,131.05615679067506,0
other,24.21571174058548,191.5176645763595,128.69103260182425,84.85723836243153,40.764434454126345,rough,0.8631363513461188,0,1031.9837024966741,4640.522874336777,12.272782786252266,1
planter,27.577609105249667,371.4521840918384,44.61515258372941,93.02320807649757,48.736345208140506,hilly,2.878809418581156,1,211.07265178779463,1312.5826709785695,18.597751382465507,0
tractor,10.60241701668802,211.34331769209078,48.028567018407834,84.25189888988261,60.824837434245445,rough,0.6523118070986306,0,497.3923064435848,2340.437370624637,58.43484305929058,0
planter,19.447397842099342,393.09034689462186,22.916214461381877,70.37464808309934,35.158703812502495,mixed,4.2123320360631284,0,330.94621870452437,1632.0007459533483,162.48196245201387,1
harvester,46.40866698951806,173.88194460772414,92.74665767993633,95.41647799673494,54.12953983641887,flat,4.750841703815468,0,583.8713127358635,867.16913515635,133.03239795005175,1
harvester,9.717163228512174,218.73706522380598,90.168775266968,71.2743892000263,89.47774841402386,rough,4.114751600111081,1,1539.627640614718,5340.941034153255,87.29252732357692,1
planter,11.088923120943697,247.1800397980914,121.85335173836678,83.82195585156826,60.687835459651055,flat,2.0715020591549704,1,814.3023227455415,4624.463066470593,162.63283352752472,1
harvester,10.966374338223144,369.66969314506775,60.731321462001695,72.26789081547993,81.47780591994031,mixed,4.344997039759014,2,731.4686838845786,2103.5428666946736,80.13286007689351,1
other,18.29944450201854,308.03850940642224,103.62018022968353,89.12888837630067,86.89462279815919,hilly,1.1832177394095067,3,1008.8162640940668,5722.590324157158,157.9899145987515,1
harvester,38.52100646721601,338.4419288614622,39.81167370721168,64.2179773694543,60.905096563058066,rough,4.806039506114298,0,2349.417657893485,8281.16259101284,75.19133420595489,1
planter,40.73016826422016,360.45366527057365,49.59505361397277,67.61443752022728,31.603470254710487,flat,1.6382751496082144,0,405.2826397628418,1540.512447412526,96.0146191281845,0
other,11.746248266455233,108.70439902573175,103.19052346022653,80.39509895816384,48.145173366767864,flat,1.9282934488804133,0,481.8381326425804,445.1519267060288,43.20131080257958,1
harvester,17.51692625762605,399.8034275290639,23.934992555514242,80.25645228088644,80.96002527687463,flat,1.568488190349513,0,473.58190369510805,1627.654858639528,8.794837433964187,1
harvester,41.143643136945514,269.66461961726304,135.3648980862563,96.2297854255579,88.3899874595769,mixed,3.3447653872865186,1,2362.8502634714155,13661.964728243502,165.66105836659466,0
tractor,30.260500154639484,271.1889465014517,133.41241602390815,62.80342569676573,47.73803910581044,rough,2.466631383982734,0,511.61553963327583,2109.049946842708,74.90180944045603,0
tractor,40.695934190055524,146.50306576491232,76.135995637511,68.02695608404011,30.94320061820699,flat,2.5146696854162442,1,2306.537395210936,12840.81952998369,74.31101319209915,1
planter,47.58812712599452,348.44869936480836,13.126036277473663,91.28526897831425,68.15382703023667,mixed,1.4407262430576413,1,602.9917150812662,1155.8260102368536,117.71978172366472,0
planter,10.328931230822068,297.95033906930587,147.00348674781765,64.6682368480987,55.90243548049453,mixed,2.3104230231244838,0,513.8472656809263,2171.6331355852385,171.62566946060736,0
planter,30.17328855610538,220.75099994875742,96.2370844174623,97.68493255030016,87.06762193604266,rough,0.2492343705722716,1,454.07231509063826,1425.5564731255718,46.064824983186895,0
planter,44.4872902796515,399.7046305690816,128.96031252297075,86.27644052745018,80.70801153122969,hilly,3.0056470496513437,1,865.5146487208863,4590.397400278063,14.94298404153311,0
tractor,43.79819237958329,25.92108229019607,147.1721393185282,74.7411789338583,71.72508995915548,hilly,1.5034559336187103,3,2132.6304835491787,8501.101920618148,82.31392603326944,0
planter,24.338354185547356,391.5184335175461,18.0116970376056,83.56642726988858,65.01604640662572,hilly,0.11573125513531901,0,863.3591394177254,5904.174667497911,120.837099875315,0
harvester,18.91366696892526,221.9715141110805,30.134767735027232,93.00121248973778,74.15849226028968,rough,3.0407147119157503,2,2135.3894827769664,9819.552754746575,19.87834777168608,0
planter,28.8567644129561,362.4810667012549,99.06027318149248,81.46753647451092,74.94891142085575,rough,3.3549724101415803,1,662.5915312525309,1787.4576738981111,44.08752493102568,0
other,17.70450788705036,89.20151969036509,91.56641520471544,84.60059433468331,37.294998425174455,mixed,4.311708059819381,2,1001.3449015066101,3268.2881869711114,13.536305334278538,0
other,15.711160076637187,338.252263921036,130.16701391084314,74.88115557480926,48.44270826025642,mixed,0.590813192669748,2,559.7814040413715,2905.402781218108,168.85500711128054,0
tractor,28.877228241473684,66.14920144561184,10.481949852217362,96.69192189982451,48.29167144668514,hilly,4.1207470259994565,0,875.2973766256899,3982.1286102558224,13.581482911355444,1
tractor,32.21267538348383,286.23264498256026,93.1361823761199,96.80981782891223,67.68106835994323,mixed,0.5661289612560877,1,1056.3751087190685,3824.904600617502,73.44583074864347,1
planter,24.710682931613654,73.95703825349491,129.81449989235637,64.36678807017155,69.25409980562007,rough,0.136438253252828,0,660.6519851793017,1290.6873987483514,41.6056300946891,0
other,11.47488684599026,57.656651137724026,130.60980719956308,93.48698281377776,70.8790982427818,rough,2.591990953939844,1,840.6684723167639,4988.445333862941,97.54444046523444,1
planter,28.414252498732946,395.52969134483595,124.13328025950513,95.89898872661033,67.26984577653036,rough,1.8437510725281014,0,341.3353190565337,519.674847777869,58.9149771351005,0
planter,11.130047337468422,155.57130099363334,134.45620379921323,90.10542741396272,46.65486445809972,flat,4.924521245674562,1,606.2223944869618,3110.5909245560247,44.66946317392283,0
other,18.083040280638016,144.68125322047726,71.4603104486008,95.46452571486483,74.04342625981201,hilly,1.7894426536284462,1,767.3815494608816,1230.4260373043005,99.65846366378382,1
harvester,46.542669608168,75.50674590417445,111.3822528888865,63.00954031007652,65.91285707880587,rough,0.5638527924457654,2,2015.2372745727573,8010.978752994189,108.72395578539954,0
tractor,32.06705610483696,172.47710329202346,36.71208394824055,78.0767230105065,86.4293572263677,flat,4.948464338932611,0,697.4859106471318,2435.9442970564437,92.61130397529993,0
planter,35.291335871282556,123.41890573658173,10.9555015073688,73.54178590533886,57.19044173812395,flat,2.908452923738401,1,788.528731384663,2201.825655030685,54.79478939936931,0
other,16.943264941770792,87.9739207754042,100.97194776302398,93.87866166830533,48.75352220821575,rough,1.7130568523073668,0,225.54282378197746,653.6405513146665,7.553139135753953,0
other,15.077692551525836,312.2828072068616,78.0257524784348,90.39868126782898,42.66554829972879,rough,3.5463104688975005,1,591.54799135437,777.6382203144723,127.44187857264447,1
other,37.454305123988014,156.64403808957306,120.66737792760121,65.46759658871254,51.71867696113711,hilly,4.455515720838513,0,485.5433780687618,1989.6533895636971,107.52596641760408,0
other,23.613278814943435,260.7409125266005,129.49440203397256,78.66553455812344,81.88808213766406,flat,2.041933300088503,2,878.9501402466155,2573.9473973094673,150.26959893248895,1
tractor,14.223245849490146,314.29791446622585,121.9600894339043,68.5515250792081,45.69894079467602,hilly,0.7360123054895451,4,1052.1947716787188,4375.0920873606865,112.48458719161731,1
harvester,34.568334062114545,132.2933649181615,74.84742291516275,95.26000889046477,84.20732616469328,mixed,0.5926401441006307,0,2220.583554678566,9608.711101110403,25.279059072192823,1
other,43.0608169713634,272.8947814294824,91.29741476502778,93.72503894756593,47.13663214471222,rough,1.7194692162618326,1,705.0049566321155,1495.7069683287614,150.849390207196,1
other,44.66290336351104,372.30906538435147,129.55246412626366,93.20896389141767,34.13015109099636,hilly,3.613703838858107,2,1092.5159983020508,3519.0494955515587,78.497534693977,0
other,48.81107109922457,50.473021349063664,64.06741492743214,85.99882489002219,82.80340040004504,mixed,1.2550308938718664,0,417.1835485640071,706.1488011811299,117.72739295235264,0
other,12.281403176473964,283.11654439732956,146.51424295864004,84.47655567234769,40.281861917729174,hilly,0.6622839543343922,2,1353.641298437566,6859.009915291164,168.67278679959588,1
tractor,36.94797973534233,87.87613467124874,24.854679800157065,75.47758164135018,57.519216984548265,mixed,0.08897445006412597,2,1256.648765362014,2410.4170513117883,106.60295571921986,1
planter,5.157129137133661,296.57099447408046,105.74036150123665,76.23408421340083,69.69629289725458,mixed,2.8097707125493434,1,286.55929524126833,543.0670815391416,19.152058176518015,0
harvester,11.713371532855914,244.96943028053443,51.28645543349957,96.22036325185147,56.48426399258848,mixed,1.698226615360074,0,955.1511337404919,5235.42016601949,29.933620085068597,0
other,35.787397417600125,36.89351348214018,74.36240504824146,77.76154652161497,57.58694651054996,mixed,4.120520619276109,0,712.7929232735958,2243.5310486018493,81.93895905068894,1
harvester,8.164885220799782,203.65761425973653,113.88992007794127,67.70205821418797,76.2549387621254,hilly,3.4077876731469763,0,1640.1277605727778,7787.992840872115,89.5761931397576,0
other,33.41642233268375,370.8362494554335,104.41553961494279,67.8272434180006,39.13703710579398,flat,0.7307734113710679,2,453.8691358108987,1531.751675859546,114.0524815967565,0
tractor,19.465228311906085,117.6404344007221,94.99214936835709,92.71981522399128,35.615868367599255,hilly,3.0196414219265493,1,1204.6337425566485,9109.977266687216,170.89385488403676,0
tractor,24.997438922546404,211.2542947248188,116.07297091790844,71.55298602319304,45.851314353031626,flat,1.7556890679782815,1,458.35805557448657,1384.9024943778668,10.236855216507449,0
harvester,8.667996621527443,35.3518785052474,56.199412505511184,89.19702431429259,61.30538625432689,mixed,3.2249113102657088,1,1914.428541226037,10966.27983538401,25.809668159578116,1
planter,13.558393710958676,66.7121794980051,29.430548723042016,67.39152460296562,61.70810037047247,rough,4.399733714365642,1,1162.0675521684752,3299.3854593458254,72.79140660756407,0
harvester,31.829358315464162,44.644134488024214,47.37050769840588,75.63766491557125,44.69331176861881,mixed,1.362746975308227,1,1570.2074795164885,5680.264355121493,94.62439889606215,1
tractor,19.163691475630827,298.6769074200737,113.3735336237828,99.48035001235837,67.61849270413839,mixed,1.8911145275302343,0,746.2253354239624,3276.7673057174816,113.18199933858894,1
tractor,8.811536660659204,248.12869018025208,28.988424818198705,77.42129766188985,87.95862009309934,rough,2.6553400991118155,2,1823.0586241490855,8959.82404859811,18.312850205652193,1
tractor,5.061466664378835,254.03254985783914,149.6300288130595,71.68032197881826,67.84860277599175,flat,0.19132072494650654,2,1571.4718417619104,5947.358159369073,171.24071378580527,1
other,22.15558335456967,218.56703589829664,50.81136492238143,72.85008705053413,30.909972876654084,flat,2.994349886134207,4,832.7739444562467,3710.442400121297,85.27309527350964,1
tractor,13.16245941640762,154.00507019169729,56.347514992615345,74.23761901599006,32.51316182730613,mixed,2.9340498631766554,1,2057.470045496624,12321.808079008679,65.4889958322089,0
tractor,26.436402247512714,266.71679567594344,55.700360793253346,62.011314814179144,54.259008816881234,hilly,4.213135994313165,1,1354.5835068355457,7396.154003374561,168.75038813231208,1
harvester,29.55162961781166,322.0899813668658,12.718757467635273,80.22080474520166,76.40559340362877,rough,4.356438178673331,0,886.3613770830368,3010.755652135386,57.42068305112849,0
other,9.948018279298097,366.7462511411783,104.24875739489703,81.83972106135073,52.46043692100784,hilly,0.015836570692001617,0,784.7355976709235,2006.428268092898,163.50810953816372,1
harvester,14.22586511924405,20.609052189032564,62.21795433162208,71.64712671601488,82.0196390254894,mixed,2.3951347948786688,0,523.0227589188804,1170.3466772335858,166.59050721501916,0
planter,25.93907716585139,368.9903000544391,120.48078432276199,71.48432719376027,80.72172939483077,mixed,4.405471981917229,3,1028.589353062593,3858.482081979716,62.57845378054286,1
harvester,46.070561881034266,268.6782790637646,97.52265359153375,96.16782544271072,84.43590483566862,flat,1.103066658417713,1,615.3587393493125,2939.7126402041113,8.309204618198345,1
tractor,24.398834803655813,374.0406809533043,70.31172740092849,97.12559124487694,50.14112648879494,mixed,2.2342062723264844,2,2040.9241382820035,14777.582540983023,161.5067921215509,0
other,24.24024050543137,67.54910189787574,137.871981602149,89.57430420288222,51.897846000214784,rough,4.69913321322124,0,475.93276523533245,1957.1703473804293,137.33122812928377,0
